record_id,type,sub_type,listPrice,price_tier,price_per_sqft,sqft,lot_sqft,lot_size_tier,beds,baths,baths_full,garage,stories,bed_bath_config,year_built,property_age,property_era,is_new_construction,listing_description,listing_text_word_count,listing_text_richness,data_source,scrape_date,dataset_version
00928861bc4b43,Single Family,,309000.0,Mid-Market ($250-350K),136.91,2257.0,78844.0,Acreage (1-5 acres),4,2,2,,1,4BR / 2BA,1998,28,Established (26-50 yrs),0,"Enjoy peaceful country living on this 1.81-acre private wooded lot with mature trees and a secluded setting. This 4-bedroom, 2-bath home offers 2,257 sq ft and numerous updates throughout. The remodeled kitchen (2020) features granite countertops, LVP flooring, and all new appliances. Formal dining room provides great space for everyday living and entertaining. Major updates include all new windows (2020), tankless water heater, water softener, and roof replaced in 2022. Spacious primary suite with private bath and double vanity. Exterior features include a 3-car garage and a 20x35 shop with gas heater, upper-level storage, and open workspace. Convenient location with easy access to University of Iowa Hospitals & Clinics, Muscatine, and the Quad Cities. The 1.81-acre setting offers endless possibilities for outdoor living, gardening, hobby use, or small-scale country living. Move-in ready acreage!",133,Standard (80-150 words),Iowa MLS-Style Active Listings (Public),2026-04-24,v1.0
09a383eaee651b,Farm,,529750.0,Premium ($500-750K),735.76,720.0,3518341.0,Farm/Ranch (50+ acres),,1,1,,,Unknown,2016,10,Near New (3-10 yrs),0,"Discover an exceptional 80.77+/- acre property that offers a perfect blend of pasture land, tillable fields, and recreational opportunities. This versatile land is ideal for cattle operations, hunting, and outdoor activities, providing a secluded retreat in the heart of Humboldt County. This property is a rare find for anyone looking to combine agricultural pursuits with outdoor recreation. Whether you're interested in raising cattle, hunting, or simply enjoying nature, this 80-acre gem in Humboldt County offers endless possibilities. Don't miss your chance to own a piece of Iowa's beautiful landscape! Property Address: [Redacted Person] and 200th St, Humboldt, [Redacted Location Detail] Key Features: Land Use: 80 acres of a mix of lush pasture and tillable land, suitable for a variety of agricultural uses. Ideal setup for cattle with loafing barns and a hay shed, ensuring livestock comfort and efficient management. Storage and Facilities: Steel grain bins for secure storage of feed and grain. A cozy small cabin, perfect for weekend getaways or as a hunting lodge. Recreational Opportunities: Easy access to the East Branch of the Des Moines River, renowned for excellent walleye fishing. Abundant opportunities for ATV riding and exploring the natural landscape. Seclusion and Accessibility: A very secluded location providing privacy and tranquility, yet conveniently accessible from local roads. Potential building site for a dream home or additional structures. Agricultural Opportunities: Pasture Land: The expansive pasture areas provide ample grazing for cattle, promoting healthy livestock growth. Well-managed pastures can support rotational grazing, enhancing soil health and productivity. Tillable Land: Ideal for crop production, the tillable fields can be utilized for growing feed crops or cash crops, providing additional income opportunities. Cattle Setup: Loafing Barns: Designed for livestock shelter, these barns offer protection from harsh weather, ensuring the well-being of your cattle. Hay Shed: A dedicated space for storing hay, keeping it dry and accessible for feeding during the winter months. Steel Grain Bins: These bins provide secure storage for grain and feed, protecting your supplies from pests and weather damage. Recreational Amenities: Diverse Terrain: The varied landscape of the 80 acres, including pasture, tillable fields, and wooded sections, offers a range of trails for ATV riding. Trail Exploration: Riders can create their own trails or explore existing paths, making for an adventurous experience in nature. Secluded Riding Experience: The privacy of the property allows for uninterrupted riding, ensuring a peaceful and enjoyable experience without the noise of nearby roads or other riders. Nature Observation: The property's diverse habitats attract various wildlife, providing excellent opportunities for birdwatching and wildlife photography. Camping and Outdoor Gatherings: The small cabin can serve as a base for camping trips, family gatherings, or weekend getaways, allowing you to fully immerse yourself in the outdoor experience. Hiking and Exploration: With plenty of open space and natural beauty, you can enjoy hiking, walking, or simply exploring the land at your leisure. Small Cabin: Use it as a hunting lodge, a weekend retreat, or a cozy getaway to enjoy nature. The cabin can be customized to fit your needs and provide a comfortable space to relax after outdoor activities. Future Development: With a potential building site, you can create your dream home or additional facilities. The serene surroundings make it an ideal location for a permanent residence or a vacation home. Wildlife and Hunting: Hunting Property: The diverse landscape attracts various wildlife, making it a prime hunting destination. Experience the thrill of hunting deer, turkey, and other game in your own backyard. River Access: The property has direct access to the East Branch of the Des Moines River, a prime location for",594,Rich (150+ words),Iowa MLS-Style Active Listings (Public),2026-04-24,v1.0
bcc52f3323e31c,Single Family,,300000.0,Mid-Market ($250-350K),200.94,1493.0,8867.0,Standard (3K-10.9K sqft / <0.25ac),3,2,1,3,1,3BR / 2BA,2015,11,Modern (11-25 yrs),0,"Well cared for 3 bedroom, 2 bath home located in one of [Redacted Person]'s newer neighborhoods in SW Spencer close to shopping, dining, plus the Spencer Municipal Golf Course. This zero entry home offers a multitude of upgrades. Great kitchen with custom granite counter tops from Kruse's Stone, under cabinet lighting, tiled back splash, pantry, all appliances. Spacious bedrooms with great closet space. Large laundry/mudroom. The attached 3 car garage is 940 sq. ft. plus private back yard.",78,Brief (30-80 words),Iowa MLS-Style Active Listings (Public),2026-04-24,v1.0
76134ed88a2730,Farm,,766350.0,Luxury ($750K+),,,5706360.0,Farm/Ranch (50+ acres),,,,,,Unknown,,,Unknown,0,"Located southeast of Floris, Iowa, this 131 +/- acre premier hunting and recreational farm has been purpose-built for the serous whitetail hunter. Offering a rare combination of CRP income, tillable acres, diverse habitat, water sources, and strategic stand access, this property is set up to consistently hold and produce mature deer. Split between the north and south sides of 165th st, the farm allows you to hunt each side with minimal pressure. The topography and bedding cover naturally funnel deer movement throughout the property, making stand locations highly effective in multiple wind conditions. Whitetail signs are remarkable- rubs, scrapes, and trails are found across the entire tract, evidence of strong deer numbers and consistent mature buck activity. Between the cover, food, water, and seclusion, this farm is truly one of the best setups of its size to come on the market in a while. Whether you're looking for a excellent hunting farm, a recreational escape, or an income producing investment with outstanding habitat diversity, this farm checks the boxes.",169,Rich (150+ words),Iowa MLS-Style Active Listings (Public),2026-04-24,v1.0
ee2c420766026b,Land,,975000.0,Luxury ($750K+),,,566280.0,Estate (5-50 acres),,,,,,Unknown,,,Unknown,0,"13 acres to be sub-divided from 47.03 acres of industrial development land in Eldridge Iowa. Located just off 4-lane Hwy 61 and E. LeClaire Road, Eldridge. All utilities available. Zoned I-2 ""General Industrial District"". Approximately 5 miles from Hwy 61/ I-80 interchange. Ideally located for distribution and manufacturing uses.",49,Brief (30-80 words),Iowa MLS-Style Active Listings (Public),2026-04-24,v1.0
231310b1399fe0,Single Family,,111000.0,Affordable ($100-150K),80.79,1374.0,7405.0,Standard (3K-10.9K sqft / <0.25ac),3,1,1,1,2,3BR / 1BA,1950,76,Mature (51-100 yrs),0,"This well-maintained 3-bedroom, 1-bath home offers comfort, updates, and peace of mind. Major improvements include a new roof (2025), new furnace and water heater (2023), and basement walls professionally anchored in 2023. Both the roof and basement wall system come with transferable warranties, adding long-term value for the next owner. Inside, you'll find a nicely updated bathroom and beautiful hardwood flooring that adds warmth and character throughout the home. Situated on a desirable corner lot, the property also features a one-car detached garage and plenty of outdoor space. Whether you're a first-time buyer or looking for a solid, move-in-ready home, this property checks the boxes with thoughtful updates and long-term value. Monthly Electric Average is: $ 200.51 Monthly Gas Average is: $ 45.14",123,Standard (80-150 words),Iowa MLS-Style Active Listings (Public),2026-04-24,v1.0
c9e6f0b9eff19f,Single Family,,325000.0,Mid-Market ($250-350K),97.66,3328.0,43560.0,Acreage (1-5 acres),3,3,2,2,,3BR / 3BA,2002,24,Modern (11-25 yrs),0,"Zero entry ranch style home with 3 bedrooms and 2 baths on main level. From the attached garage enter a convenient utility room, then the open kitchen/dining/living area. You'll enjoy morning coffee and the countryside view from the the sunroom. Full basement has two entrances and features a large family room, full bath, a bonus room for extra beds or crafts, and shelved storage. This is currently included with additional land so tax information is for entire parcel and not accurate for the parcel being offered for ale.",88,Standard (80-150 words),Iowa MLS-Style Active Listings (Public),2026-04-24,v1.0
96dda1012e7f3d,Single Family,,365000.0,Upper-Mid ($350-500K),174.81,2088.0,14375.0,Large (0.25-1 acre),3,2,1,,,3BR / 2BA,1979,47,Established (26-50 yrs),0,"Beautifully landscaped, spacious ranch-style home on a .33 acre corner lot with many nice amenities! Enter the home from the covered front porch. The entry has a large closet for storing coats, boots & loads of other necessities. The renovated kitchen has an abundance of beautiful (Bertch) cabinetry with granite countertops. LVP flooring installed in kitchen and dining areas. Near the kitchen, the glass slider opens onto a spacious deck. Off of the kitchen is a dining area that looks outside past the covered porch to the park across the street. The hallway leading off of the kitchen/dining area leads to the master bedroom & two nice-sized bedrooms. Nestled amidst the bedrooms is a large bathroom with beautiful cabinetry & a laundry closet. Back in the kitchen, you can access the very spacious living room with a wood-burning fireplace & beautiful custom-built cabinetry. Just off the living room is a half bath & the garage access. This home not only offers a 2-car attached garage, but an additional 30' X 48' (5+ car) detached garage with a heated/cooled space to ""hang out"". The room is also suited for a shop if desired. In addition, there is a 12' X 20' garden shed in the back yard to hold plenty of supplies to help maintain the beautifully landscaped yard. [Redacted Contact] R.E. Agent.",222,Rich (150+ words),Iowa MLS-Style Active Listings (Public),2026-04-24,v1.0
9346ce1bb0d2d7,Single Family,,189900.0,Mid-Entry ($150-250K),232.72,816.0,19689.0,Large (0.25-1 acre),2,1,1,1,,2BR / 1BA,1928,98,Mature (51-100 yrs),0,"Welcome to this beautifully updated 2-bedroom, 1-bath bungalow nestled on an expansive nearly one-acre lot. This home blends classic charm with modern upgrades, offering a cozy yet spacious retreat just minutes from town. Step inside to discover a bright, open layout featuring fresh finishes, and updated flooring. The living area is perfect for relaxing or entertaining, while both bedrooms offer comfort and natural light. Outside, enjoy the freedom and privacy of your oversized lot?ideal for gardening, outdoor gatherings, or future expansion. Whether you're a first-time buyer, downsizer, or investor, this property offers space, style, and opportunity. home is located in the Saydel School District with county taxes. This listing includes house at 360 and a vacant lot at [Redacted Address]. Each parcel is nearly a 1/2 acre. Newer septic system, new roof and a newer garage. Fantastic location just minutes to anywhere in the Metro. All information obtained from seller & pub[Redacted [Redacted Person]e].",154,Rich (150+ words),Iowa MLS-Style Active Listings (Public),2026-04-24,v1.0
50f58545dfdb63,Single Family,,200000.0,Mid-Entry ($150-250K),101.11,1978.0,6750.0,Standard (3K-10.9K sqft / <0.25ac),4,2,1,,2,4BR / 2BA,1930,96,Mature (51-100 yrs),0,"Charming 4-Bedroom Home with Bonus Loft & Basement Kitchenette! Welcome to [Redacted Address] in Sioux City-a home that truly has more than meets the eye! This spacious 4-bedroom, 1.75-bath home offers comfort, convenience, and some great extra features you don't always find at this price point. You'll love the main floor laundry (no hauling baskets up and down stairs!) and the converted attic loft that makes a perfect office, extra bedroom or chill-out space. Downstairs, the basement includes a kitchenette, ideal for guests, entertaining, or potential rental opportunities. Out back,the fenced yard is ready and there's off-street parking for added convenience. This home is full of potential and ready for its next chapter-could it be yours? Come take a look! [Redacted Contact] is",123,Standard (80-150 words),Iowa MLS-Style Active Listings (Public),2026-04-24,v1.0
6114f46f16d397,Single Family,,274900.0,Mid-Market ($250-350K),246.33,1116.0,13939.0,Large (0.25-1 acre),3,2,1,2,,3BR / 2BA,1977,49,Established (26-50 yrs),0,"Lovely, well taken care of home in the area of Linden Heights. Convenient location, close to Hwy 218, Hwy 34, East Lake Park, walking/biking trail and High School. Main floor offers kitchen with all appliances staying and solid wood cabinetry, open concept living room and dining area with sliding door out to sunroom. Primary bedroom with easy access laundry and full bath. Lower level provides 2 additional bedrooms, 3/4 bath, wet bar area, large family room with walkout to large backyard offering covered patio and deck.",86,Standard (80-150 words),Iowa MLS-Style Active Listings (Public),2026-04-24,v1.0
50ff15544bee66,Single Family,,264900.0,Mid-Market ($250-350K),150.68,1758.0,,Unknown,3,2,2,2,1,3BR / 2BA,1967,59,Mature (51-100 yrs),0,"[Redacted Person] with Sunroom & Outdoor Oasis. Discover timeless charm and spacious living in this well-built 3-bedroom, 2-bathroom brick ranch nestled in a quiet Davenport neighborhood. With 1,758 sq ft on the main level and a nicely finished basement with tiled floors, a rec-room, family room, and a stylish laundry area with washer and dryer, sink and cabinets galore. This home offers room to grow and entertain. Inside you will also find two cozy fireplaces, perfect for Iowa winters, and a large four-season sunroom that brings natural light year-round. The layout is ideal for both everyday comfort and hosting guests. Outside, enjoy a generous patio with pergola, a storage shed, and a 2-car attached garage-all set on a beautifully maintained lot. This one owner home Built in 1967, blends solid construction with opportunity for personalization.",135,Standard (80-150 words),Iowa MLS-Style Active Listings (Public),2026-04-24,v1.0
7cb1251b89859e,Single Family,,37500.0,Entry (<$100K),66.96,560.0,7405.0,Standard (3K-10.9K sqft / <0.25ac),1,1,,,,1BR / 1BA,1935,91,Mature (51-100 yrs),0,"Affordable 1 bedroom, 1 bath home with potential for the right buyer willing to put in some work. Could make a manageable renovation project, rental, or downsized living space once improvements are made. Owner is an Iowa [Redacted License] real estate agent.",42,Brief (30-80 words),Iowa MLS-Style Active Listings (Public),2026-04-24,v1.0
22e2653134550e,Single Family,,214900.0,Mid-Entry ($150-250K),73.39,2928.0,27443.0,Large (0.25-1 acre),3,3,1,3,1,3BR / 3BA,1976,50,Established (26-50 yrs),0,Spacious ranch-style home with a 3 car garage/shop located on a double lot. This home features a newer 4 season room and a partially finished basement with a wood burning stove. Great opportunity for a growing family!,37,Brief (30-80 words),Iowa MLS-Style Active Listings (Public),2026-04-24,v1.0
c3c5ac7a11b243,Single Family,,260000.0,Mid-Market ($250-350K),153.85,1690.0,7405.0,Standard (3K-10.9K sqft / <0.25ac),3,2,2,,2,3BR / 2BA,1948,78,Mature (51-100 yrs),0,"Tucked away on a quiet dead-end street in the Longfellow Historic District area, this well-cared-for duplex is full of opportunity. Just a short walk to downtown, Deluxe Bakery, Thoma's Market, schools, and the neighborhood trails, the location balances everyday convenience with a sense of privacy and charm. Currently used as a rental with long-term tenants in place, the property offers steady income in one of Iowa City's most desirable and walkable neighborhoods. 2 BR/1 BA on upper unit and 1 BR/1 BA on main floor unit. Each with own private access. Both units reflect the care this home has received over the years, making it an excellent option for investors or those seeking an owner-occupied property with additional income potential. Bonus: the lower level provides great storage options. Top floor unit leased until 10/25/26 for $950 and Main floor leased until 8/26/26 for $850. Showings require at least 24 hour notice.",151,Rich (150+ words),Iowa MLS-Style Active Listings (Public),2026-04-24,v1.0
50074bac42c91b,Single Family,,289000.0,Mid-Market ($250-350K),199.59,1448.0,15551.0,Large (0.25-1 acre),3,3,1,1,1,3BR / 3BA,1957,69,Mature (51-100 yrs),0,"Welcome to this beautiful 3 bed, 2.5 bath ranch-style home! This property features hardwood floors throughout the main level and a spacious kitchen with a large island, perfect for cooking and entertaining. The kitchen opens to a cozy family room complete with a wood-burning fireplace and underfloor heating for added comfort. All three bedrooms are conveniently located on the main floor. Step outside to a large backyard featuring a 12x24 fenced-in above-ground pool, ideal for summer fun and relaxation. The lower level offers endless possibilities, including potential for a fourth bedroom or additional living space. Major updates include solar panels (2022), roof & gutters (2019).",105,Standard (80-150 words),Iowa MLS-Style Active Listings (Public),2026-04-24,v1.0
0f44d307bffa63,Single Family,,125000.0,Affordable ($100-150K),112.21,1114.0,10454.0,Standard (3K-10.9K sqft / <0.25ac),3,1,1,,2,3BR / 1BA,1900,126,Historic (100+ yrs),0,"This 1 1/2-story home offers three bedrooms and one full bath with a classic footprint dating back to 1900. The property has received steady, responsible care over the years and presents as a solid, livable home with plenty of opportunity for a new owner to make it their own. While the home itself is modest, it's located in a truly great town-known for its strong sense of community, attractive school district, convenient amenities, and small-town appeal. Whether you're looking for an affordable place to settle in a desirable area or a property with potential for updates over time, this home offers a practical entry point into a location that's hard to beat. Schedule you're showing today!",116,Standard (80-150 words),Iowa MLS-Style Active Listings (Public),2026-04-24,v1.0
d591a38f4db11f,Single Family,,1875000.0,Luxury ($750K+),451.05,4157.0,9050.0,Standard (3K-10.9K sqft / <0.25ac),6,5,2,2,1,6BR / 5BA,2025,1,New Build (0-2 yrs),1,"Welcome to [Redacted Address]! This new construction home offers 6 bedrooms, 5 bathrooms, and a spacious 4 stall garage, all designed for easy, elevated lake living. Tucked at the end of a quiet cul-de-sac and facing protected DNR land, youll feel like youve found your own peaceful corner of the Lakes with incredible, uninterrupted views.With 72 feet of shoreline and direct access to the entire chain of lakes, this location offers the best of both worlds. Enjoy calm water at your dock while still being just a quick ride to the energy of West Lake and East Lake. Inside, more than 4, 100 square feet of thoughtfully designed living space provides room for everyone, whether its summer weekends full of guests or quiet evenings enjoying the lake views by the fireplace. The kitchen is a showstopper with a huge island, quartz countertops, custom cabinetry, and beautiful lighting that ties the space together. The primary suite is the kind of space you wont want to leave. Wake up to sweeping lake views, step out to the patio, and unwind in the spa inspired wet room, which features a soaking tub, walk in tiled shower, and in floor heating for added comfort. Downstairs, the fun continues with a large family room, a wet bar, and a versatile bonus room ready to become a bunk room, game room, or movie hideaway. This isnt just a house. Its the lake lifestyle, already built and waiting for you. Move in, unwind, and enjoy.",248,Rich (150+ words),Iowa MLS-Style Active Listings (Public),2026-04-24,v1.0
9ab8918c08c221,Single Family,,298000.0,Mid-Market ($250-350K),236.32,1261.0,9453.0,Standard (3K-10.9K sqft / <0.25ac),3,2,1,2,1,3BR / 2BA,2025,1,New Build (0-2 yrs),1,"Welcome home to a quiet and welcoming neighborhood on the desirable East side of Des Moines! This is a rare opportunity to own a brand-new construction home, thoughtfully designed with today's buyer in mind. This stunning residence features an ideal layout with 3 spacious bedrooms and 2 full bathrooms, all showcasing crisp, modern finishes, including beautiful LVP flooring and contemporary fixtures that create a bright, airy atmosphere. The property sits on a nice-sized lot with a yard, perfect for pets, play, or gardening. Imagine beginning and ending your days in tranquility, sipping coffee on your great front porch or hosting a gathering on the covered back porch, which provides wonderful privacy and an ideal space for grilling and outdoor dining. Location is key! You are perfectly centered between the thriving communities of Altoona, Pleasant Hill, and Downtown Des Moines. This prime spot guarantees easy and quick access to major highways, making work commutes simple and providing endless choices for dining, entertainment, and shopping. A new construction home, loaded with features, and priced under $300,000? This is an incredible value you won't find often. Don't wait to see this one; it is truly move-in ready and will not last long!",199,Rich (150+ words),Iowa MLS-Style Active Listings (Public),2026-04-24,v1.0
1886dd463590dc,Single Family,,525000.0,Premium ($500-750K),202.86,2588.0,8712.0,Standard (3K-10.9K sqft / <0.25ac),5,4,3,3,2,5BR / 4BA,2014,12,Modern (11-25 yrs),0,"5 bedroom, 4 bathroom, move in ready two story home in a GREAT Glynn Village location overlooking a large green space and neighborhood park. This home offers a partially finished walkout lower level and almost 2600 square feet of finish above grade. Additional features of the home include: All appliances included in the sale, large kitchen with walk in pantry and massive kitchen island, office with built in cabinets/desk, gas fireplace, hardwood flooring, mudroom off the garage, 2nd level laundry room, 9' ceilings on main level and in the lower level, large covered deck and covered patio, extensive landscaping and outdoor fire pit area, covered front porch, oversized three stall garage with storage and extra parking area, three zoned HVAC, and a great layout for entertaining large groups. The quality of life that Glynn Village offers is hard to beat in the metro, from the trails and multiple parks, to the two private pools for residents, this neighborhood is highly desired for a reason. Very easy to show and immediate occupancy is available, please [Redacted Contact] for a private tour.",180,Rich (150+ words),Iowa MLS-Style Active Listings (Public),2026-04-24,v1.0
f6868f3aef6486,Single Family,,120000.0,Affordable ($100-150K),68.97,1740.0,13504.0,Large (0.25-1 acre),4,3,1,2,2,4BR / 3BA,1912,114,Historic (100+ yrs),0,"Charming 1912 two-story Home on a Spacious Lot - opportunity to customize to your liking. Step back in time with this character-filled 1912 two-story home, nestled on a generously sized lot offering room to expand, garden, or simply enjoy the open space. This classic property retains its original charm and structure, ready for your vision and updates. Inside, there are four spacious bedrooms, two full bathrooms, and large living areas that provide plenty of room for gathering, relaxing, or entertaining. The home's layout offers both functionality and flexibility, making it a great canvas for restoration or redesign. Some exterior improvements have already been made, giving the home a solid start toward modernization while preserving its historic appeal. A full basement offers additional storage or potential living space, and the detached two-car garage adds both convenience and value. Whether you're a seasoned renovator or a buyer looking to customize your dream home from the ground up, this property presents a unique opportunity in a desirable, established neighborhood. This home is perfect for those who see the potential in a century-old classic. Property will be sold at auction. Buyers [Redacted Contact] or your [Redacted Contact] purchase this property. All auction properties are subject to a 5% buyer s premium pursuant to the Event Agreement and Auction Terms & Conditions minimums will apply . Buyers and buyers' [Redacted Contact] and all info",229,Rich (150+ words),Iowa MLS-Style Active Listings (Public),2026-04-24,v1.0
021def18ed686b,Single Family,,640000.0,Premium ($500-750K),262.51,2438.0,869458.0,Estate (5-50 acres),3,4,4,2,2,3BR / 4BA,2001,25,Modern (11-25 yrs),0,"Tucked away just outside of Milo and less than a quarter mile from pavement, this exceptional 20-acre acreage offers the perfect blend of privacy, recreation, and functionality. The rolling landscape features a beautiful mix of timber, pasture, prairie, and hay fields, with established trails ideal for horseback riding, 4-wheelers, hunting or simply enjoying the outdoors. The property is well-equipped for hobby farming or livestock with a 48' x 36' barn featuring built-in stalls, four double sliding doors for easy access, and an insulated office space-perfect for managing your operation or working from home. You'll also find a chicken coop, a charming children's playhouse, and a gated area ready for animals. The meticulously maintained 2-story home offers 2, 424 square feet of finished living space above ground, plus an additional 875 finished square feet in the basement. With 3 bedrooms and 4 bathrooms, there's plenty of room to spread out. Two large additional rooms provide flexibility for non-conforming bedrooms, office space, recreation areas, or hobby rooms to fit your needs. Pride of ownership shines throughout, with thoughtful care and updates over the years. For added peace of mind, the home is equipped with a whole-house propane generator and a tornado shelter built beneath the wrap around porch. Whether you're looking for a hobby farm, recreational or hunting retreat, or a private place to [Redacted Contact], this property delivers space, versatility, and country living at its best-all within easy [Redacted Contact].",239,Rich (150+ words),Iowa MLS-Style Active Listings (Public),2026-04-24,v1.0
a893fcaf594020,Single Family,,779900.0,Luxury ($750K+),580.28,1344.0,43124.0,Large (0.25-1 acre),2,2,1,6,1,2BR / 2BA,1999,27,Established (26-50 yrs),0,"This rare property includes two homes on approximately two acres, offering a versatile and highly sought-after setup in a convenient location. Ideal for multi-generational living, a guest home, or rental income, this unique opportunity provides flexibility that is hard to find. The home at 7812 is a zero-entry ranch with two bedrooms and one bathroom, featuring an open-concept layout and a substantial 1,860 square foot addition that includes a six-car garage. An attached bonus room offers the perfect space for a game room, hobby area, or craft room. The second home, 7824, is a ranch-style residence with over 1,600 square feet, three bedrooms, and two bathrooms. The primary suite includes a private bath with both a shower and a soaker tub. An oversized tuck-under two-car garage offers additional workspace and storage. All kitchen and laundry appliances are included in both homes. The outdoor setting showcases beautiful perennial gardens, a one-of-a-kind walking bridge, and a playset. A 42x45 Morton building with a concrete floor provides ample space for equipment, storage, or recreational vehicles. This listing includes both parcels and, delivering space, storage, and endless potential all in one property. Schedule a private showing with your [Redacted Agent] this exceptional property offers.",200,Rich (150+ words),Iowa MLS-Style Active Listings (Public),2026-04-24,v1.0
3898595df7a29b,Single Family,,347000.0,Mid-Market ($250-350K),194.83,1781.0,199069.0,Acreage (1-5 acres),4,2,1,2,,4BR / 2BA,1963,63,Mature (51-100 yrs),0,"PICTURESQUE PARCEL - RANCH-STYLE HOME - OUTBUILDINGS - PRIME LOCATION. This acreage sits just under two miles northeast of Charles City, IA, with only 3/[Redacted Address]/180th Street intersection. Solid ranch-style home with 1,481 sq ft on the main level. Vaulted ceilings create an open-concept layout with an excellent floor plan. Natural millwork, trim, doors, cabinetry, and areas of exposed hardwood highlight the home's craftsmanship. The main level includes three bedrooms, a hall bath, and spacious kitchen, dining, and living areas. The kitchen offers great counter space and abundant storage. The partially finished basement features an egress window, fourth bedroom with private 3/4 bath, storage rooms, and space for additional living areas. Also included is a finished oversized double attached garage with built-in cabinetry and workshop space. The property features five outbuildings (totaling 5,884 sq ft) and two grain bins. The south shed stores many years' supply of high-quality split wood for the wood-burning heating system-saving you thousands of $$,$$$'s in fuel costs. A mature windbreak lines the north and west sides. A new EZ-Treat septic system will be installed. OPEN HOUSE: Saturday, March 28, 2026, from 10:00 AM to 1:00 PM.",191,Rich (150+ words),Iowa MLS-Style Active Listings (Public),2026-04-24,v1.0
8ff8aefa85c30d,Single Family,,150000.0,Affordable ($100-150K),238.47,629.0,14680.0,Large (0.25-1 acre),2,1,1,2,,2BR / 1BA,1926,100,Mature (51-100 yrs),0,"This house is nestled on a nice and spacious lot away from the street. The house recently had some lvp flooring installed, new carpet in the bedrooms and new tile in the bathroom floor as well as a woodblock countertop and painted throughout. There is additional square footage in the attic, approximately 250 sq feet on top of what is listed, according to the seller. Check out the oversized garage as well as a nice and spacious back yard. Come see the value that his house has to offer.",89,Standard (80-150 words),Iowa MLS-Style Active Listings (Public),2026-04-24,v1.0
47f36a1b3039f9,Single Family,,698450.0,Premium ($500-750K),287.19,2432.0,13068.0,Large (0.25-1 acre),4,3,1,3,2,4BR / 3BA,2025,1,New Build (0-2 yrs),1,"Welcome to this showstopper new construction by the talented [Redacted Person] in beautiful Oak Hill Crossing! Perfectly positioned to capture serene views of the community's picturesque 10+ acre pond, this impressive 2-sty offers over 2,400 sqft above grade w/ some of the most thoughtfully curated finishes. Step inside to an inviting open layout featuring a stunning floor-to-ceiling stone fireplace w/ custom built-ins, warm flooring thru-out the main level, & oversized windows filling the home w/ natural light. The magazine-worthy kitchen includes a large island, quartz countertops, timeless painted cabinetry, subway tile backsplash, premium lighting, & a walk-in pantry tucked behind a charming barn door & a convenient half bath & mud room off the 3 car att gar. The upstairs offers 4 spacious bedrms, including a beautifully designed primary suite, plus 2 baths crafted w/ style & function in mind. It is easy to expand your living space down the road or ask us to finish the LL for you before closing to include an additional 854 sqft including a bath, 5th bed & family/rec rm. Outside, the striking exterior, inviting front porch, & 3-car att garage complete the perfect package. With incredible craftsmanship, pond views, and a layout designed for everyday luxury, this is the home you'll fall in love with the moment you arrive. Don't miss this dream home in Oak Hill Crossing, De Soto, IA just 20 minutes from West Des Moines/Jordan Creek Town Center.",238,Rich (150+ words),Iowa MLS-Style Active Listings (Public),2026-04-24,v1.0
58a72e6fdbce14,Townhome,townhouse,49500.0,Entry (<$100K),57.29,864.0,2178.0,"Compact (<3,000 sqft)",2,1,1,,,2BR / 1BA,1949,77,Mature (51-100 yrs),0,"Welcome to this affordable townhouse community, offering excellent investment potential. Each townhouse features a functional 2-bedroom, 1-bath layout and has a rental history ranging from $550-$650 per month per unit. A solid opportunity for investors seeking steady rental income in a practical, easy-to-maintain property or first time homebuyer.",48,Brief (30-80 words),Iowa MLS-Style Active Listings (Public),2026-04-24,v1.0
428a07a0a8870c,Single Family,,209000.0,Mid-Entry ($150-250K),136.6,1530.0,7013.0,Standard (3K-10.9K sqft / <0.25ac),4,1,1,1,2,4BR / 1BA,1920,106,Historic (100+ yrs),0,"From the street, you'll notice the charming curb appeal, fresh exterior paint, and a welcoming front porch that feels like the perfect spot to start or end your day. Inside, the layout is incredibly flexible. With two bedrooms on the main floor and two more upstairs, you can enjoy easy main-level living or spread out if you need separate spaces for guests, work, or hobbies. The main living area is spacious and centered around a cozy fireplace, giving the whole space an inviting, comfortable feel. The brand-new kitchen is another highlight - everything has been updated, and you'll love the gas stove if you enjoy cooking. The home has new flooring and fresh paint throughout, so it feels clean, crisp, and move-in ready from the moment you walk in. All the big items are done too: new furnace, new A/C, and a new water heater, so you can settle in without worrying about major updates. Outside, you'll find a nice backyard to enjoy and a full double driveway that horseshoes behind the home, providing tons of parking and easy access. And of course, you're in the heart of the Ingersoll Avenue area, just minutes from local restaurants, coffee shops, boutiques, nightlife, and everything that makes this neighborhood one of Des Moines' favorites - all at an affordable price point that makes this home even easier to love.",227,Rich (150+ words),Iowa MLS-Style Active Listings (Public),2026-04-24,v1.0
